Date,High,Low,Open,Close,Volume,Adj Close,change % of close,diff,gain,loss,avg_gain,avg_loss,rs,rsi,5-day moving average,20-day moving average,MACD,Signal,Histogram,Upper Bollinger Band,Lower Bollinger Band,Close next day
2016-01-22 00:00:00,123.4000015,121.4000015,123,122.9000015,3098857,94.63305664,1.235584828,1.5,1.5,0,0.39638099,1.390129916,0.285139529,22.18743746,125.7200012,136.895002,-5.128671577,-3.401722526,-1.726949051,153.9876272,119.8023768,125.5999985
2016-01-25 00:00:00,126,123.3000031,123.9000015,125.5999985,3649679,96.71207428,2.196905545,2.699996948,2.699996948,0,0.560924987,1.290834922,0.434544323,30.29145324,124.8400009,135.8350018,-5.137185918,-3.748815204,-1.388370713,152.9706572,118.6993463,122.9000015
2016-01-26 00:00:00,124.8000031,122.6999969,124.8000031,122.9000015,1348241,94.63305664,-2.149679125,-2.699996948,0,2.699996948,0.520858916,1.391489352,0.374317572,27.23661401,123.6,134.7000015,-5.30069764,-4.059191691,-1.241505948,152.1171146,117.2828885,121.5999985
2016-01-27 00:00:00,124.6999969,121.5,124.5999985,121.5999985,1859540,93.63204956,-1.057773015,-1.300003052,0,1.300003052,0.483654708,1.384954617,0.349220619,25.88313682,122.8800003,133.4050014,-5.472102251,-4.341773803,-1.130328448,150.6656643,116.1443386,124.0999985
2016-01-28 00:00:00,124.4000015,122.0999985,122.1999969,124.0999985,2105464,95.55704498,2.055921078,2.5,2.5,0,0.627679372,1.286029287,0.488075488,32.79910811,123.4199997,132.2050011,-5.344603274,-4.542339697,-0.802263576,148.4725645,115.9374377,128.5
2016-01-29 00:00:00,128.6999969,122.6999969,123,128.5,2736030,98.94507599,3.545529073,4.400001526,4.400001526,0,0.897130954,1.194170052,0.751258962,42.89822228,124.5399994,131.2550011,-4.83280648,-4.600433054,-0.232373426,145.8999192,116.6100829,127.6999969
2016-02-01 00:00:00,130,126.6999969,130,127.6999969,2837075,98.32907104,-0.622570468,-0.800003052,0,0.800003052,0.833050172,1.166015266,0.714441908,41.67198111,124.9599991,130.4900009,-4.440569276,-4.568460298,0.127891022,144.1145784,116.8654234,128.1999969
2016-02-02 00:00:00,128.8000031,126.5,128.8000031,128.1999969,1083139,98.71407318,0.391542688,0.5,0.5,0,0.809260874,1.082728462,0.747427358,42.77301455,126.0199982,129.6700005,-4.042770107,-4.46332226,0.420552153,141.5858646,117.7541363,127.4000015
2016-02-03 00:00:00,128.3999939,123.8000031,126,127.4000015,2569582,98.09806824,-0.624021405,-0.799995422,0,0.799995422,0.751456526,1.062533245,0.707231072,41.42562092,127.1799988,128.9250004,-3.748849936,-4.320427795,0.571577859,139.276482,118.5735188,128.1000061
2016-02-04 00:00:00,129.6000061,127.8000031,129,128.1000061,2610595,98.63706207,0.549454136,0.700004578,0.700004578,0,0.747781387,0.986638013,0.757908551,43.11421948,127.9800003,128.460001,-3.420007842,-4.140343805,0.720335962,138.0132664,118.9067356,129
2016-02-05 00:00:00,129.3999939,127,127,129,2377311,99.33006287,0.702571314,0.899993896,0.899993896,0,0.758653709,0.916163869,0.828076433,45.29769205,128.0800003,128.010001,-3.051599192,-3.922594882,0.87099569,136.4547215,119.5652805,124.5
2016-02-11 00:00:00,125.4000015,123.5,123.5,124.5,4288012,95.86506653,-3.488372093,-4.5,0,4.5,0.704464158,1.172152164,0.601000604,37.53906165,127.4400009,127.4800007,-3.087158236,-3.755507553,0.668349317,135.3629887,119.5970127,124.0999985
2016-02-12 00:00:00,125,122.1999969,122.1999969,124.0999985,2275667,95.55704498,-0.321286366,-0.400001526,0,0.400001526,0.65414529,1.116998547,0.5856277,36.93349326,126.6200012,127.0050003,-3.111745549,-3.626755152,0.515009603,134.4690131,119.5409875,126.5
2016-02-15 00:00:00,127.3000031,125,125.1999969,126.5,2173681,97.40505219,1.933925508,2.400001526,2.400001526,0,0.778849307,1.037212937,0.750905893,42.88670774,126.4400009,126.65,-2.904094512,-3.482223024,0.578128512,133.4380698,119.8619302,126.0999985
2016-02-16 00:00:00,127.9000015,125.9000015,127,126.0999985,1884828,97.09706879,-0.31620674,-0.400001526,0,0.400001526,0.723217213,0.991697836,0.729271747,42.17218886,126.0399994,126.2600002,-2.740218813,-3.333822182,0.593603369,132.1281673,120.3918332,126.1999969
2016-02-17 00:00:00,127.3000031,125.8000031,126.5,126.1999969,1024770,97.17406464,0.079300932,0.099998474,0.099998474,0,0.678701589,0.920862276,0.737028334,42.43041518,125.4799988,125.9549999,-2.57262152,-3.181582049,0.60896053,131.0895996,120.8204003,127.0999985
2016-02-18 00:00:00,127.9000015,126.5,127.9000015,127.0999985,1448028,97.86707306,0.713154951,0.900001526,0.900001526,0,0.694508727,0.855086399,0.812208834,44.8187217,125.9999985,125.8099998,-2.340200482,-3.013305736,0.673105254,130.6169693,121.0030304,126.3000031
2016-02-19 00:00:00,127.3000031,126,127.0999985,126.3000031,717404,97.25108337,-0.629422055,-0.799995422,0,0.799995422,0.644900961,0.851151329,0.75768073,43.10684627,126.4399994,125.6699997,-2.195252574,-2.849695104,0.654442529,130.2302859,121.1097135,134.5
2016-02-22 00:00:00,136,126.3000031,126.3000031,134.5,5081834,103.5650558,6.492475653,8.199996948,8.199996948,0,1.184550674,0.790354806,1.498758109,59.98011987,128.0399994,126.1349998,-1.402541465,-2.560264376,1.157722911,132.1561118,120.1138879,130.8999939
2016-02-23 00:00:00,134,130.1000061,133.6000061,130.8999939,3718775,100.7930603,-2.676584464,-3.600006104,0,3.600006104,1.099939912,0.991044184,1.109879791,52.60393486,128.9999985,126.6099995,-1.052668103,-2.258745121,1.206077018,132.5567449,120.663254,131.1000061
2016-02-24 00:00:00,132.6000061,130.1000061,130.6000061,131.1000061,1995568,100.9470749,0.152797721,0.200012207,0.200012207,0,1.035659362,0.920255314,1.125404381,52.95012991,129.9800003,127.0199997,-0.750599189,-1.957115935,1.206516746,133.0202108,121.0197886,130
2016-02-25 00:00:00,131.5,129.8999939,131,130,2233736,100.1000595,-0.839058774,-1.100006104,0,1.100006104,0.961683693,0.933094656,1.030638946,50.75441639,130.5600006,127.2399998,-0.593131448,-1.684319037,1.09118759,133.3427693,121.1372302,132.1000061
2016-02-26 00:00:00,132.3999939,130.3000031,132,132.1000061,2400649,101.7170639,1.61538931,2.100006104,2.100006104,0,1.042992437,0.866445038,1.203760644,54.62302121,131.7200012,127.7,-0.295478099,-1.40655085,1.111072751,133.8122845,121.5877155,131.3999939
2016-02-29 00:00:00,132.1000061,130.6000061,132,131.3999939,1441614,101.1780701,-0.529910806,-0.700012207,0,0.700012207,0.968492977,0.854556979,1.133327562,53.12487318,131.1,128.1899998,-0.114748066,-1.148190293,1.033442227,133.7933455,122.586654,132.3999939
2016-03-01 00:00:00,132.3999939,130.8999939,131.8999939,132.3999939,1573301,101.9480515,0.761035043,1,1,0,0.970743478,0.793517194,1.223342714,55.02267853,131.4,128.6049995,0.107929289,-0.896966377,1.004895665,134.1621569,123.0478422,134.3000031
2016-03-02 00:00:00,134.5,132.8000031,132.8000031,134.3000031,1963664,103.4110794,1.435052298,1.900009155,1.900009155,0,1.037119598,0.736837395,1.407528453,58.46362693,132.0399994,128.8949997,0.432729322,-0.631027237,1.063756559,135.0067576,122.7832418,134.8999939
2016-03-03 00:00:00,135.6999969,133.5,133.5,134.8999939,1887894,103.8730545,0.446754156,0.599990845,0.599990845,0,1.005896116,0.684206152,1.47016526,59.51687864,133.0199982,129.2549995,0.730133411,-0.358795107,1.088928519,135.8956947,122.6143044,137.8999939
2016-03-04 00:00:00,138,134.3000031,135.3000031,137.8999939,3147253,106.1830826,2.223869634,3,3,0,1.148332108,0.635334284,1.807445523,64.38043083,134.1799957,129.7399994,1.194137944,-0.048208497,1.242346441,137.3955836,122.0844152,131.1999969
2016-03-07 00:00:00,132,130.6999969,132,131.1999969,2047628,103.2707214,-4.858591185,-6.699996948,0,6.699996948,1.066308386,1.068524475,0.997926029,49.9480969,134.1399963,129.9299992,1.009593158,0.163351834,0.846241324,137.5294709,122.3305275,130.3999939
2016-03-08 00:00:00,131.5,129,131.3999939,130.3999939,1258369,102.641037,-0.609758438,-0.800003052,0,0.800003052,0.990143501,1.049344373,0.94358299,48.54863388,133.7399963,130.0449986,0.789683545,0.288618176,0.501065369,137.5973336,122.4926635,131.1999969
2016-03-09 00:00:00,132,129.1999969,129.6000061,131.1999969,1370495,103.2707214,0.613499302,0.800003052,0.800003052,0,0.97656204,0.974391203,1.00222789,50.05563529,133.1199951,130.1549984,0.672208354,0.365336212,0.306872142,137.7073334,122.6026634,130.8000031
2016-03-10 00:00:00,132.5,130.1999969,132.1000061,130.8000031,821571,102.9558716,-0.304873404,-0.399993896,0,0.399993896,0.906807609,0.933362824,0.971548882,49.27845772,132.2999969,130.4699986,0.540600547,0.400389079,0.140211468,137.5393081,123.400689,131.3999939
2016-03-11 00:00:00,132,131,131.5,131.3999939,1119540,103.4281387,0.458708586,0.599990845,0.599990845,0,0.884892126,0.866694051,1.020997115,50.51947414,130.9999969,130.8349983,0.479190844,0.416149432,0.063041413,137.2423197,124.4276769,132.5
2016-03-14 00:00:00,132.6999969,131.5,132.6000061,132.5,991096,104.2939911,0.837143192,1.100006104,1.100006104,0,0.90025741,0.804787333,1.118627708,52.79963552,131.2599976,131.1349983,0.51336674,0.435592894,0.077773847,137.2425505,125.0274462,132.5
2016-03-15 00:00:00,132.6999969,131.6999969,132,132.5,869416,104.2939911,0,0,0,0,0.835953309,0.747302524,1.118627708,52.79963552,131.6799988,131.4549984,0.534292394,0.455332794,0.0789596,137.1053253,125.8046715,132.6000061
2016-03-16 00:00:00,133.8999939,132.1999969,132.3999939,132.6000061,1124114,104.3726959,0.075476305,0.100006104,0.100006104,0,0.783385652,0.693923772,1.128921768,53.02786532,131.9600006,131.7749989,0.552576029,0.474781441,0.077794588,136.8698346,126.6801631,135.8999939
2016-03-17 00:00:00,136,133.5,134,135.8999939,3462413,106.9701996,2.488678462,3.299987793,3.299987793,0,0.963142947,0.644357788,1.494733151,59.91555251,132.9799988,132.2149986,0.823850541,0.544595261,0.279255281,137.1265399,127.3034574,135.1000061
2016-03-18 00:00:00,137,134.6999969,134.8999939,135.1000061,2257470,106.3405075,-0.588659182,-0.799987793,0,0.799987793,0.894347023,0.655474217,1.364427462,57.70646315,133.7200012,132.6549988,0.963182252,0.628312659,0.334869593,136.8614968,128.4485008,134.1999969
2016-03-21 00:00:00,136,133.5,135.6999969,134.1999969,1099690,105.6320801,-0.666179952,-0.900009155,0,0.900009155,0.830465092,0.672940998,1.234083069,55.238907,134.0600006,132.6399986,0.989573236,0.700564774,0.289008461,136.8208563,128.459141,133.6000061
2016-03-22 00:00:00,135,133.6000061,134.3000031,133.6000061,563432,105.1598206,-0.447087078,-0.599990845,0,0.599990845,0.771146157,0.667730273,1.154876734,53.59363326,134.2800018,132.7749992,0.951110227,0.750673865,0.200436362,136.8931863,128.6568122,133.3999939
2016-03-23 00:00:00,133.8000031,132.3999939,133.1999969,133.3999939,1081654,105.002388,-0.149709729,-0.200012207,0,0.200012207,0.716064289,0.63432184,1.128865891,53.02663243,134.4399994,132.8899986,0.894181138,0.779375319,0.114805818,136.9391174,128.8408798,132.8000031
2016-03-24 00:00:00,134.5,132.6000061,134.5,132.8000031,1020018,104.5301208,-0.44976827,-0.599990845,0,0.599990845,0.66491684,0.631869626,1.052300684,51.27419643,133.8200012,133.0299988,0.791525959,0.781805447,0.009720512,136.8452585,129.2147391,134.8000031
2016-03-29 00:00:00,135.1000061,132.6000061,132.8000031,134.8000031,1009994,106.1043777,1.506024062,2,2,0,0.760279923,0.586736081,1.295778369,56.4417884,133.7600006,133.1649986,0.861622034,0.797768765,0.063853269,137.0324202,129.297577,136
2016-03-30 00:00:00,136.5,134.6999969,135.3999939,136,1702626,107.048912,0.890205431,1.199996948,1.199996948,0,0.791688281,0.544826361,1.453102012,59.23528678,134.1200012,133.3949989,1.002447808,0.838704573,0.163743235,137.3661979,129.4238,137.1000061
2016-03-31 00:00:00,137.3999939,136.1000061,136.1000061,137.1000061,2165517,107.9147339,0.808828017,1.100006104,1.100006104,0,0.813710983,0.505910193,1.608409941,61.66246784,134.8200012,133.6299995,1.18910726,0.908785111,0.280322149,137.8984157,129.3615834,135.6999969
2016-04-01 00:00:00,136.8000031,135,136.6000061,135.6999969,907908,106.8127518,-1.021159076,-1.400009155,0,1.400009155,0.75558877,0.569774404,1.326119188,57.00994148,135.2800018,133.6999992,1.210117699,0.969051628,0.24106607,138.0596231,129.3403754,134.6000061
2016-04-05 00:00:00,140,134.1999969,140,134.6000061,1813479,105.9469452,-0.810604915,-1.099990845,0,1.099990845,0.701618144,0.607647007,1.154647576,53.58869769,135.6400024,133.6849998,1.125039796,1.000249262,0.124790534,138.0292773,129.3407224,134.1999969
2016-04-06 00:00:00,135.6999969,134,135.6999969,134.1999969,723427,105.6320801,-0.297183609,-0.400009155,0,0.400009155,0.651502562,0.592815732,1.098996749,52.35819204,135.5200012,133.5,1.013652791,1.002929968,0.010722823,137.3786893,129.6213107,134.8000031
2016-04-07 00:00:00,135.6999969,134.1999969,135.1999969,134.8000031,790660,106.1043777,0.447098448,0.600006104,0.600006104,0,0.647824243,0.550471751,1.17685284,54.06212208,135.2800018,133.6800003,0.962695906,0.994883155,-0.03218725,137.4416373,129.9183633,133.8999939
2016-04-08 00:00:00,134.5,133.1999969,134.1999969,133.8999939,1034890,105.3959351,-0.667662563,-0.900009155,0,0.900009155,0.601551083,0.575438709,1.045378203,51.10928637,134.6399994,133.8550003,0.840005925,0.963907709,-0.123901784,137.2851926,130.424808,135.5
2016-04-11 00:00:00,136.5,133.6000061,133.6000061,135.5,761957,106.655365,1.194926196,1.600006104,1.600006104,0,0.672869299,0.534335944,1.259262655,55.73777144,134.6,134.0700005,0.861944393,0.943515046,-0.081570653,137.3345476,130.8054533,135.3999939
2016-04-12 00:00:00,136.1999969,135,135,135.3999939,718702,106.5766449,-0.073805242,-0.100006104,0,0.100006104,0.624807206,0.503312384,1.241390489,55.3848379,134.7599976,134.3,0.861332229,0.927078482,-0.065746254,137.2250291,131.3749709,137.8000031
2016-04-13 00:00:00,138.1999969,136.5,136.6000061,137.8000031,1743796,108.465744,1.772532691,2.400009155,2.400009155,0,0.751607345,0.467361499,1.608192688,61.65927446,135.4799988,134.6200005,1.042490583,0.950160902,0.09232968,137.608822,131.631179,138.8000031
2016-04-14 00:00:00,139.6999969,137.6999969,139,138.8000031,1785716,109.2528458,0.725689389,1,1,0,0.769349678,0.433978535,1.77278279,63.93514834,136.2799988,134.9350006,1.252315611,1.010591844,0.241723767,138.2887267,131.5812745,139.1999969
2016-04-15 00:00:00,140,138.6000061,139.5,139.1999969,842931,109.5677032,0.288180034,0.399993896,0.399993896,0,0.742967122,0.402980068,1.84368206,64.83432469,137.3399994,135.2700005,1.434345382,1.095342552,0.33900283,138.9246152,131.6153857,139
2016-04-18 00:00:00,139.5,137.6999969,137.6999969,139,696948,109.4102859,-0.143675972,-0.199996948,0,0.199996948,0.689898042,0.388481274,1.775884936,63.97545204,138.0399994,135.5900002,1.54466131,1.185206303,0.359455007,139.3785708,131.8014295,140.3000031
2016-04-19 00:00:00,140.5,139.3999939,140,140.3000031,1167550,110.433548,0.935253994,1.300003052,1.300003052,0,0.733476971,0.360732611,2.033298205,67.03258524,139.0200012,135.8100006,1.717192138,1.29160347,0.425588668,140.1458499,131.4741513,140.6999969
2016-04-20 00:00:00,141.5,140.3999939,141,140.6999969,1720045,110.7483902,0.285098993,0.399993896,0.399993896,0,0.709656752,0.334965996,2.118593408,67.93426172,139.6,136.0900002,1.864705067,1.40622379,0.458481277,140.9270943,131.2529061,142
2016-04-21 00:00:00,142,140.5,141.3999939,142,987004,111.7716827,0.923953859,1.300003052,1.300003052,0,0.751824344,0.311039854,2.417131874,70.73569189,140.2399994,136.4800003,2.062731622,1.537525356,0.525206266,141.898332,131.0616686,140.6999969
2016-04-22 00:00:00,141.8999939,140.1000061,140.3999939,140.6999969,944565,110.7483902,-0.915495107,-1.300003052,0,1.300003052,0.698122606,0.381680082,1.829077906,64.65279384,140.5399994,136.8349998,2.090669772,1.648154239,0.442515533,142.3875341,131.2824656,140.6999969
2016-04-25 00:00:00,141.3000031,139.1000061,140.1000061,140.6999969,694260,110.7483902,0,0,0,0,0.648256705,0.354417219,1.829077906,64.65279384,140.8799988,137.2,2.088733339,1.736270059,0.35246328,142.7615211,131.6384789,141.5
2016-04-26 00:00:00,142,140.3999939,141.3000031,141.5,898897,111.3780823,0.568587825,0.800003052,0.800003052,0,0.65909573,0.329101703,2.00271139,66.69676601,141.1199982,137.6349998,2.127230869,1.814462221,0.312768648,143.1077166,132.1622831,142.1999969
2016-04-27 00:00:00,143,141.3999939,142,142.1999969,1176426,111.9290771,0.49469749,0.699996948,0.699996948,0,0.662017245,0.305594439,2.166326219,68.41765722,141.4199982,138.0049995,2.188991017,1.88936798,0.299623037,143.6679815,132.3420176,144.3000031
2016-04-28 00:00:00,144.5,142.3000031,143,144.3000031,2141752,113.5820389,1.476797573,2.100006104,2.100006104,0,0.764730735,0.283766265,2.694931817,72.93590113,141.8799988,138.4199997,2.379954685,1.987485321,0.392469364,144.6522085,132.1877909,141
2016-04-29 00:00:00,143,141,142.8999939,141,1256235,110.9845428,-2.286904353,-3.300003052,0,3.300003052,0.710107111,0.49921175,1.422456727,58.71959285,141.9399994,138.6149994,2.239199997,2.037828257,0.201371741,144.9169715,132.3130273,139
2016-05-03 00:00:00,141.3999939,138.3999939,141.3999939,139,1524095,109.4102859,-1.418439716,-2,0,2,0.659385175,0.60641091,1.087357044,52.09252759,141.6,138.7799995,1.94386,2.019034605,-0.075174606,144.931628,132.6283711,138.8000031
2016-05-04 00:00:00,139.8999939,138.3999939,139.3999939,138.8000031,892233,109.2528458,-0.143882697,-0.199996948,0,0.199996948,0.612286234,0.577381342,1.060453793,51.46700192,141.0600006,138.9899994,1.67436184,1.950100052,-0.275738212,144.8191112,133.1608875,139
2016-05-05 00:00:00,139.6000061,138.3000031,139,139,852801,109.4102859,0.144090017,0.199996948,0.199996948,0,0.582836999,0.536139817,1.087098888,52.08660185,140.4200012,139.2299995,1.460089685,1.852097979,-0.392008294,144.6064015,133.8535976,137.1000061
2016-05-06 00:00:00,139.3999939,137,138,137.1000061,1494404,107.9147339,-1.366902084,-1.899993896,0,1.899993896,0.541205785,0.633557966,0.854232468,46.06932965,138.9800018,139.3449997,1.124006976,1.706479778,-0.582472802,144.4119113,134.2780881,137.8000031
2016-05-09 00:00:00,138.8000031,137.1999969,138,137.8000031,822711,108.465744,0.510573973,0.699996948,0.699996948,0,0.552548011,0.588303825,0.939222196,48.43293348,138.3400024,139.5400002,0.903725329,1.545928888,-0.642203559,143.986832,135.0931683,137.3000031
2016-05-10 00:00:00,138.3000031,136.5,136.5,137.3000031,1013773,108.0721664,-0.362844694,-0.5,0,0.5,0.513080296,0.581996409,0.881586703,46.85336593,138.0000031,139.6300003,0.680955089,1.372934129,-0.691979039,143.7965835,135.4634171,137.1000061
2016-05-11 00:00:00,138,135.6999969,138,137.1000061,1699705,107.9147339,-0.145664198,-0.199996948,0,0.199996948,0.476431703,0.554710733,0.858883152,46.20425717,137.6600037,139.7150009,0.482705656,1.194888434,-0.712182778,143.5764266,135.8535753,135.3000031
2016-05-12 00:00:00,137.3000031,135,137.1999969,135.3000031,2105851,106.4979324,-1.312912452,-1.800003052,0,1.800003052,0.442400867,0.643660185,0.687320542,40.73443813,136.9200043,139.5900009,0.17829112,0.991568971,-0.813277851,143.8533793,135.3266225,132.6000061
2016-05-13 00:00:00,135.1999969,131.8000031,134.8000031,132.6000061,2678269,104.3726959,-1.99556311,-2.699996948,0,2.699996948,0.410800805,0.790541382,0.51964491,34.19515352,136.0200043,139.2800011,-0.277626476,0.737729882,-1.015356358,144.5645727,133.9954295,132.6999969
2016-05-16 00:00:00,134.1999969,132,132,132.6999969,1041835,104.4514008,0.075407873,0.099990845,0.099990845,0,0.388600094,0.734074141,0.529374449,34.61378929,135.0000031,138.9550011,-0.62368656,0.465446593,-1.089133154,145.0044354,132.9055667,133.6999969
2016-05-17 00:00:00,133.8000031,132.1000061,132.1000061,133.6999969,1169611,106.1182022,0.75357952,1,1,0,0.432271516,0.681640273,0.634163697,38.80662005,134.2800018,138.6900009,-0.807936637,0.210769947,-1.018706584,145.1794726,132.2005292,132.8000031
2016-05-18 00:00:00,133,131.8000031,132.5,132.8000031,1304682,105.4038696,-0.673144291,-0.899993896,0,0.899993896,0.401394979,0.697236961,0.575693776,36.535892,133.4200012,138.3150009,-1.01487924,-0.03435989,-0.98051935,145.2633119,131.3666899,132.3999939
2016-05-19 00:00:00,134.3000031,132.1000061,132.1000061,132.3999939,868816,105.0863647,-0.301211706,-0.400009155,0,0.400009155,0.372723909,0.676006403,0.551361507,35.54049165,132.8399994,137.9000008,-1.197357745,-0.266959461,-0.930398284,145.2295369,130.5704647,134.6999969
2016-05-20 00:00:00,134.8999939,132.3999939,133,134.6999969,1124402,106.9118729,1.737162506,2.300003052,2.300003052,0,0.510386705,0.627720232,0.813079903,44.84523278,133.2599976,137.5350006,-1.143204105,-0.44220839,-0.700995715,144.7306938,130.3393074,133.3999939
2016-05-23 00:00:00,134.1999969,133,133.3999939,133.3999939,499695,105.8800659,-0.965109934,-1.300003052,0,1.300003052,0.473930512,0.675740433,0.701349939,41.22314423,133.3999969,137.1700005,-1.191452019,-0.592057116,-0.599394904,144.4300146,129.9099863,133.6000061
2016-05-24 00:00:00,134.1999969,132.3999939,134.1999969,133.6000061,791388,106.038826,0.149934195,0.200012207,0.200012207,0,0.454364918,0.627473259,0.724118378,41.99934222,133.3799988,136.8150009,-1.199719902,-0.713589673,-0.486130229,144.0425151,129.5874867,137.1000061
2016-05-25 00:00:00,137.8000031,134.8999939,135.8999939,137.1000061,1551986,108.8167648,2.619760359,3.5,3.5,0,0.671910281,0.582653741,1.153189681,53.55727325,134.2399994,136.5950012,-0.913323286,-0.753536396,-0.159786891,143.4819008,129.7081016,137.3000031
2016-05-26 00:00:00,137.3999939,135.3000031,135.3999939,137.3000031,988745,108.9755173,0.145876688,0.199996948,0.199996948,0,0.638202186,0.541035616,1.179593666,54.1198887,135.2200012,136.3500015,-0.662576059,-0.735344328,0.07276827,142.727101,129.9729021,137.1999969
2016-05-27 00:00:00,137.5,135.8000031,137.3000031,137.1999969,957752,108.8961487,-0.072837656,-0.100006104,0,0.100006104,0.592616316,0.509533508,1.163056612,53.76912493,135.7200012,135.9950012,-0.466548649,-0.681585192,0.215036544,141.1895247,130.8004778,137.3999939
2016-05-30 00:00:00,137.8999939,136.5,137.5,137.3999939,516112,109.0548859,0.145770374,0.199996948,0.199996948,0,0.564572075,0.473138258,1.193249681,54.4055559,136.5200012,135.8150009,-0.291694954,-0.603607145,0.311912191,140.5041954,131.1258064,137.8999939
2016-05-31 00:00:00,139,137,137.3000031,137.8999939,2018784,109.4517365,0.363901035,0.5,0.5,0,0.559959784,0.439342668,1.274539955,56.03506556,137.3799988,135.7600006,-0.111491119,-0.505183939,0.39369282,140.3158081,131.2041931,139.1000061
2016-06-01 00:00:00,139.5,137.6000061,137.6999969,139.1000061,1001791,110.4042053,0.870204685,1.200012207,1.200012207,0,0.605677814,0.407961049,1.484646184,59.75282089,137.7799988,135.7750008,0.126692245,-0.378808703,0.505500948,140.3747167,131.1752848,139.8999939
2016-06-02 00:00:00,140,137.8000031,139.5,139.8999939,1001071,111.0391388,0.575117008,0.799987793,0.799987793,0,0.619557099,0.378820974,1.635487846,62.05636078,138.2999969,135.8200005,0.375676047,-0.227911753,0.603587799,140.5677874,131.0722135,140.1000061
